hour,moisture,temp,light,ph
36,33.305156851900755,25.382575400405393,517.573470963818,6.476040549180619
37,32.1870201177814,27.02653056688213,477.66977647977507,6.772016916658962
38,30.52876150391723,26.245845615788213,433.8523031816198,6.486272818290218
39,78.98274637641205,25.420699779104382,344.5041459463804,6.577704979490361
40,77.65113369574311,24.68511903545878,254.28187488260406,6.375426122128801
41,76.84505386018334,24.445626158252665,134.02859701016317,6.419106310860964
42,75.41320872852508,21.0856237617355,7.155747206965727,6.556078452636823
43,73.25718489110302,22.070327502927473,18.102439199131183,6.4396095627515475
44,72.4621191827299,23.082185192523777,11.41781021386334,6.61355656401806
45,71.4924484636486,19.312517612895668,0.0,6.349923160679283
46,70.41310297597862,18.601397696371304,46.29317133347017,6.3132734807408255
47,69.21202991846044,18.200455664876376,0.0,6.466518275260527
48,67.47448294914567,18.54367819914774,0.0,6.521645858958197
49,69.31183718536953,19.611027701500152,27.268709819034086,6.582876597760487
50,65.81084251924938,18.68506183667779,0.0,6.585243333479623
51,64.10005202078698,20.50061425974033,0.0,6.468215309348942
52,65.11526336290348,20.323985368768763,0.0,6.591786194705477
53,64.0376943477007,22.28580460877351,0.0,6.684371579775185
54,64.55687450738615,21.433864427504975,8.876388562924568,6.577463405342933
55,63.56325853739928,22.289202855161218,103.51067306166318,6.489488149525359
56,64.26181819209295,22.855886897631493,241.1991102660603,6.513074057728609
57,63.44571447977332,26.70682466750645,361.6529007686843,6.590973817495982
58,62.98183974826536,24.983928113410716,434.4087435920197,6.461468640313824
59,59.64423252435174,26.888135914498246,470.66023958910756,6.7111317641616255
60,58.44683064000022,26.470653765187663,505.6198373547007,6.437730048017941
61,58.76063245872666,25.4920795062403,470.5181698464086,6.464451135908364
62,58.46349516879577,25.70994123183904,449.26994426899853,6.562962884192361
63,58.23319760668954,24.260324758404206,317.79995835463814,6.377942989571815
64,57.50388202711758,23.838245878052884,245.64637593545558,6.609877685198719
65,55.84509560655478,23.244574625188058,129.65245273272504,6.593093408397408
66,55.200591111742,21.751786594725235,6.483327049768904,6.486985694563232
67,55.66230160464441,21.81690548562745,0.0,6.455322648821009
68,55.991747932774565,20.63333015517035,12.482396341043103,6.562834550926428
69,54.701395251633954,19.164519238257167,0.0,6.6770431516566715
70,52.488193872083144,18.27878971153985,8.258629085512487,6.443627544719602
71,50.93667240186432,18.2993548768657,11.182184052290552,6.587254159143048
72,48.907239279725104,16.874028980498757,0.0,6.4786552848288155
73,45.59301642882553,19.39232251927786,0.0,6.499543717100971
74,44.94707434716949,17.87411363002039,10.386930284823446,6.653273891300258
75,42.039291826222865,18.496263344439615,0.0,6.545767645442884
76,40.80016176859267,20.010073920625437,1.9535219709766345,6.422699021614453
77,41.60662053054077,21.289705167629858,0.0,6.685996700648693
78,41.35138308717739,22.14667360459068,43.796058664353446,6.419170171464485
79,40.416277945942156,21.951229815995738,150.06153063161992,6.318986867500398
80,40.180299284754334,25.50093667137271,269.008476763721,6.44230963443376
81,39.73753112872992,26.009754025089894,367.55824966052216,6.486770055605754
82,39.5509073599508,25.08876109345399,398.75001131040176,6.635387237416541
83,38.3566281200236,26.086681733132803,433.91762111821953,6.409870618133533
84,37.58846474781108,26.037584475011794,490.99869057041514,6.56228499323475
85,49.11585246108612,26.292096753136438,504.17184942674356,6.654137099691818
86,34.743481790905875,24.865312385892512,464.0357414026698,6.5115674634292855
87,33.89329119270119,25.751023273888958,374.08498752431535,6.516608813250815
88,33.635184276073936,25.094905246025878,230.7015307883979,6.568605145999844
89,31.267939696721598,24.190747213995532,147.13079375618358,6.486292217895815
90,31.922041281794325,22.05927582433582,32.5723109114259,6.3619898541785105
91,30.544959314412644,21.60184816334698,0.0,6.333530680380499
92,73.51194909469106,18.8470433916032,0.0,6.492469634524488
93,73.24966761887725,18.419669046191927,0.0,6.394078647811105
94,73.90797181759272,18.28041037883532,0.0,6.45243286520314
95,72.8368455829538,17.50199842903385,0.0,6.396475767758062
96,72.18798586757231,16.17375800796736,0.0,6.504213408174193
97,70.18884996067068,18.307480623431104,0.0,6.4779030400466775
98,68.14623650861998,18.99950190610213,0.0,6.3771945980876374
99,65.6465224612304,20.265072289209428,32.899354270025675,6.475096396044362
100,65.96124135071864,19.209651323362767,0.5724111913565235,6.5968623156304425
101,64.80121027397256,20.200291467109576,0.0,6.5203463635867225
102,63.84506192046276,21.96176729810117,0.0,6.4345626653886985
103,64.70470620335742,23.740587985969643,129.25006972492804,6.647994413889003
104,66.49211531876237,24.811626154149838,241.18990882252947,6.658203818296378
105,64.98891676258205,23.722187339974724,372.0769415439066,6.690941664047013
106,64.16051096830041,25.565993997967478,425.7842451036797,6.476150663261595
107,62.85700925999426,25.474002998144517,471.1150346597568,6.413600923032019
108,59.68087614303729,26.547713761244136,507.80506537966284,6.491509116750417
109,57.73859768657498,26.46801628581688,492.9812568970218,6.402244475520145
110,58.3525421871297,26.759791339487602,451.6729446999864,6.423826508427218
111,56.90223928202966,23.384521444214577,321.00254183561054,6.504808494666138
112,54.763111924120466,24.63818905166291,227.21716542820232,6.526774266570326
113,53.130135714463485,23.073195117463214,112.20125524558148,6.461544445577017
114,51.964792065094336,22.608200875708288,22.126582096568914,6.577163814930134
115,48.3975088243592,20.327207615213535,11.5414425436108,6.479695461395701
116,47.23661870096184,20.07151513531652,9.760881587574987,6.65801340950752
117,46.23239258627878,18.842071302355837,0.0,6.4567441812180375
118,46.11160994131156,19.363835126526727,0.0,6.536077842467343
119,45.9356233226624,17.809836396426483,0.0,6.39919136890826
120,46.02453657766446,17.325164030203624,0.0,6.501605341864393
121,45.45436758557338,16.367388447637417,4.712291162171319,6.577086519388697
122,45.00266392498559,18.99104772443796,0.0,6.459962712683245
123,36.15077678596721,20.988127161497324,3.6373251011699033,6.524822058630034
124,42.59835528479536,19.346398848591285,30.19542624919247,6.540203448004692
125,42.259129592291515,20.55671070050612,0.0,6.402123628421769
126,40.534426284062484,21.557883381322394,19.277006374307234,6.597355744752012
127,39.806713554400886,24.536712830456537,113.93373856918892,6.375534529668858
128,39.29571004118032,24.668452318679922,232.18313315097842,6.267528033854759
129,38.12839532788833,23.92803588690749,402.4684301856103,6.5129221181975225
130,51.67890295296772,25.936321310387186,437.3499226318781,6.544211666531347
131,40.62193421616434,26.940039342080258,514.8266456773222,6.4488784323568815
132,39.09733953733912,26.624858614093164,550.7738220347497,6.552395266710779
133,38.04032893489,25.52219844919834,462.7208256393308,6.3345143328134235
134,36.77305376050569,25.96661362592229,458.41521282373367,6.418152578295761
135,35.561244468252276,23.62591276225171,348.63852931155486,6.472727643025233
136,35.36731580562366,23.87422888530844,271.609197380107,6.315509475970391
137,33.9661628271493,22.150055453416748,180.87671861625773,6.505921843401449
138,32.61654264452639,22.53942437499742,0.0,6.515503662359552
139,31.893101653646724,20.529984002682905,0.0,6.51064302276919
140,32.006156305992,17.8725189143605,0.0,6.375935992231243
141,30.603828380603435,18.87442018245718,0.0,6.422218331240913
142,72.0666909596189,19.553142460857572,14.433441280864702,6.387094822878277
143,71.64572619950187,18.03202057805396,10.009550388412645,6.394674127935501
144,70.667218020297,17.70014335396032,14.21919936406983,6.544426331148604
145,70.98339539840998,17.330625203398718,0.0,6.406264431777668
146,69.91319260213098,17.535007523754004,18.48054038413802,6.481509786355701
147,67.35424780944341,18.518528548009932,26.315330165643193,6.324689295306179
148,65.30575481612425,21.403835345587492,0.0,6.669645636829004
149,61.032607917012214,20.939957219080657,0.0,6.634604420746472
150,65.26844420732701,20.6318652858747,0.0,6.574326409402271
151,63.340640753496864,23.115930118213324,96.81766283173383,6.55518636553095
152,63.31561838830672,24.378077985930435,255.12059468627749,6.598269098394551
153,61.2113436363097,25.23666423641205,350.39136079186983,6.580659324791369
154,59.703386530364526,25.48497445530642,443.36588230160174,6.427425618684653
155,57.68622289528056,26.32852091304906,452.48260830999357,6.420156095258295
156,55.85467692583828,26.84291343728627,481.01202222336116,6.763238206483739
157,54.786326567423345,26.006932742395446,495.11425043116134,6.348082001701382
158,56.79498529220789,25.387253695358034,455.99816841793285,6.429682357487411
159,56.36823245780217,24.560545306845302,393.0539376658894,6.495273534737099
160,56.1411570546539,23.550026579284587,262.6481547811104,6.597255444962673
161,53.6061449885529,23.950584342503216,103.02256476851241,6.477375478099132
162,52.9444418921805,22.488468596227058,11.195808958620857,6.608078072555462
163,51.2984210191262,21.47107712662469,0.0,6.494209509266222
164,50.24037123026214,20.166150149730488,5.431576743907469,6.372325142417969
165,49.27152266419119,19.00095497448118,22.581388750702853,6.491958422629101
166,48.865257071632115,18.123062602288346,1.9224155388196673,6.453772471129496
167,47.092763360117274,19.158638158234258,0.0,6.513498472081968
168,47.7244509066404,18.15724382120926,20.636890789372696,6.351443962696303
169,44.98900958697869,18.60469946353059,14.267991804108915,6.504701721312374
170,43.17293790110465,19.66337633701071,45.977962472385,6.463716143956034
171,40.11744046178509,17.764693675258492,0.0,6.5793657941980355
172,38.16251583761942,19.26507844281264,0.0,6.423220243489587
173,35.68674434687549,19.998807154272818,0.0,6.5682623236457145
174,35.221105561401856,21.828808924619594,0.0,6.567481949216661
175,35.27479708657478,24.332163026640256,98.01031579811352,6.507396296407356
176,33.97512852814451,23.555618304671796,237.25225745386962,6.618901653110755
177,33.04388658320455,23.889570959136492,369.47152069022326,6.60485309385076
178,31.83776763258372,25.97044706934216,437.07116230924527,6.348425588500277
179,29.904717619158678,25.995461567105988,475.71221264254694,6.558380037615629
180,78.874720300824,26.86688772312438,482.9888708267561,6.5104735298638134
181,76.58694785973877,25.27895927320274,482.30037368705825,6.679455786351779
182,76.70066267467766,24.615440178470475,363.3965253170177,6.4129776757856485
183,75.11881544749993,25.66375582640145,367.1912203858,6.684670732573603
184,74.59180991501556,24.244443456301806,268.65993285301136,6.542168492391226
185,74.04499789525312,23.441095405295922,150.7430163430436,6.616929559044567
186,72.27719519213426,22.384449685928598,0.0,6.416644101272073
187,71.40236024471555,20.650052769728028,0.5748964586963498,6.62784518626073
188,71.71372706887477,18.808485552280555,0.49284196857168455,6.508995614812679
189,71.59940766895168,20.90217665389818,0.0,6.521915032766394
190,70.8764021212465,18.57426162508873,24.179638882129314,6.355850575193639
191,68.99794040118596,18.29156868916237,21.472634997195442,6.397348470058894
192,66.62063089873648,18.772011968850585,0.0,6.512780269736679
193,64.69017224531251,18.43806619489534,31.310480584686808,6.493424973892701
194,61.80588331676725,18.210704083505238,0.0,6.482225967851259
195,59.4898409508866,19.73825803309329,4.876014275423977,6.443592136926327
196,58.1129169581499,19.082433097013247,0.0,6.563326750230358
197,55.44886583956108,20.41119736368492,0.0,6.524333944932269
198,53.3438947054707,21.464703135109886,1.484124276003107,6.477059739726965
199,52.39321718335437,23.929112845680585,136.26402947881445,6.545675321915378
200,51.582224364532465,24.486011461719603,231.11262444913893,6.532324576290898
201,48.95932295267039,25.395630130817,351.7586767075292,6.644011721544947
202,51.00388910412,24.858182001619106,405.8472779577522,6.468390213156347
203,50.14039897228935,25.31886197917637,499.77578412430864,6.434737602069761
204,49.053138173569394,25.979688762892412,496.5393024260616,6.431184030989972
205,46.48929651536655,26.472035030071712,498.67891631755083,6.542545756178496
206,45.18526854937507,25.007297839426094,427.74626383994007,6.459671049802688
207,43.695003417017354,23.901735373392157,383.6213566286168,6.587736229057567
208,41.75903606555626,24.030128186534352,244.6162773663722,6.491386155451663
209,40.17883755850632,22.81039594610132,165.36325308825099,6.564084286126701
210,38.384788043033225,21.644013342900912,5.510211246965123,6.420145468439382
211,29.94982345214276,20.447174397425457,13.964466272271798,6.539348538542175
212,35.444392480264,20.87120798542782,2.2906673243092794,6.5950145470998836
213,36.20235558292677,18.620222620782158,34.71927606330499,6.519791078346265
214,34.58914935402602,18.11245979482527,12.373730956958113,6.61293244375395
215,35.31849680767359,18.48535563058295,0.7600695633640058,6.512003132671826
216,34.116698640550325,18.169275976304316,21.820922043293347,6.48892665709193
217,32.40634310848465,19.39548610547575,0.0,6.353562511979018
218,29.35688668335312,20.137288066886356,0.0,6.678082921296665
219,76.87757567962689,18.71335813561499,16.00996483531945,6.517927460442668
220,77.64345384034712,21.10407308331796,0.0,6.539580353343741
221,76.75142900327099,20.731531836395124,0.0,6.4949577148278514
222,76.15237781264682,19.72116590349594,22.97531400744207,6.32602862212219
223,75.8631339956391,22.96580035870593,145.55538504748205,6.3754233940900304
224,74.5702427301025,24.277203105384572,249.0615884224163,6.547704082722312
225,79.6042723595254,25.031766238543153,348.3683817416693,6.623368692137603
226,72.49108026212274,26.144279008828548,426.0396592040621,6.465074229568157
227,72.80148784517424,26.841704037065778,507.25309885064115,6.491047738975209
228,72.52610114625602,26.19103132722121,494.81915708358594,6.480365015091502
229,71.80473665302485,25.313668544084603,480.3445936891392,6.396504513546787
230,70.44949682581303,23.86554106751207,451.339255386269,6.534648847589799
231,67.39383810872725,27.17862940248041,336.1307153125234,6.540339002335408
232,67.97204733559208,23.168075258299574,262.25547810125136,6.394658443682634
233,66.77870444207974,22.514705350534012,150.8712694594668,6.483603912039808
234,66.97162238332112,22.396545510378083,3.00837810287159,6.536496100246622
235,66.93741314842683,21.210820423950757,0.0,6.506749853587501
236,66.61199038587783,20.949624244448305,12.774604440583692,6.385699508726952
237,64.9464976578068,19.408875530994752,20.10285146556036,6.474761995653555
238,65.27782344280718,18.89872582607343,0.0,6.596408716828836
239,65.49771040889395,18.59225693911683,14.429325475701484,6.56353969322149
240,64.4120715070485,18.100461162777233,0.0,6.501557904758147
241,62.30946309371185,16.821304122373277,0.0,6.655256181548964
242,62.79047222185534,17.477426550136247,32.840303202727384,6.600981708934263
243,57.353221649334266,18.62517901097291,1.1828424454484483,6.612611702601538
244,54.98446730494094,18.683681002434486,20.451408640192806,6.743975240633928
245,54.55653528766425,21.425098753585463,0.0,6.539208452970087
246,52.37553615400127,21.775459938506582,0.0,6.490166037320525
247,52.56156398397365,22.541318890442806,91.16745932956317,6.53968386658488
248,50.46160206409239,24.75261695039057,230.35025212923378,6.477536685000297
249,48.811253104243946,25.269256966540222,390.48592060988324,6.522228271745829
250,46.61138244761753,25.816481405506075,432.6199459136857,6.555248995441715
251,44.72642664264821,25.914654020077567,492.40213980946635,6.51392154086449
252,43.67367489282758,26.032473352963105,485.9601662438649,6.433709908244905
253,43.7121136322403,25.622980089667188,477.4564486744256,6.575137598707594
254,42.256835807696625,26.180041116693307,427.1137083263788,6.624774207267373
255,41.32876337011105,24.202813015220105,398.00730317597527,6.376217905591289
256,41.29452604329828,24.3310392779612,246.2942468224458,6.487017930026657
257,41.99547189487809,24.33399343024932,98.67056335073411,6.5267751224364465
258,41.01628385062132,24.063767470123455,0.0,6.663911680544407
259,41.06446818915781,21.8479631287766,6.053706979919717,6.44658516503119
260,39.60695353116391,19.837135711918112,0.0,6.398524326930714
261,38.293733049374204,19.013544694696236,0.0,6.50334587709923
262,37.227162453342586,17.291181867899343,6.617604644289141,6.583352896160893
263,35.021601409929936,17.14952221381964,13.899958015537496,6.694654283751476
264,33.085939043932285,17.955384737873835,11.166538250434447,6.507600539141241
265,31.41994371293692,18.639827562753155,0.0,6.508127684276703
266,29.734042834088967,19.524772925030597,21.82620241188538,6.560913812090718
267,67.42731846315922,18.918446115497968,24.261953999583667,6.51417169136399
268,65.65718124525804,20.180274202951253,0.0,6.536167658542365
269,65.03922229169412,21.730085673025584,0.0,6.3668767046442225
270,64.53876594913672,22.566471297485343,0.0,6.339898070229824
271,63.98014201316285,25.029675794356315,129.2881043204625,6.583849077445164
272,62.10314211639241,24.371177826338766,241.22825587485406,6.616630274723679
273,60.84669344000346,25.085785369703004,340.1915815204128,6.599204234953652
274,59.590244763614514,25.181688769757304,412.28118356509333,6.631306851558872
275,58.333796087225565,26.243461891460235,482.4623739696313,6.581776629920029
276,57.077347410836616,26.423754506324354,449.4856273279502,6.506395678691093
277,55.82146121651509,25.714126262767916,484.0959116424763,6.552969275435673
278,52.55323014786765,24.946877998183805,375.24727778836484,6.52932693141335
279,50.737870720764796,25.308370108743155,384.1684072401477,6.621876185169731
280,49.3971791126732,23.949874435038044,238.72701945147313,6.458906884370082
281,43.41786276722758,22.79330043121958,121.64598618043595,6.5170416222375485
282,45.61867075517559,22.729948199407332,9.990539701908228,6.728868206879767
283,43.3257086728698,20.784911498075772,0.0,6.319801956241998
284,42.876814287028964,20.60975872063377,0.0,6.482568629496525
285,41.34922568714116,19.48501607957585,0.0,6.518335991977915
286,39.84299867945507,18.511147187137748,0.0,6.706055861661605
287,38.471337057205524,17.38968232758517,0.0,6.41151972859731
288,34.93128299027301,17.64404339190026,0.0,6.2723626491408
289,32.97719370777604,18.968220444760586,0.0,6.682600971354693
290,32.134180426720896,19.272978067251444,28.211360100103175,6.6214479133907345
291,32.040803975413155,20.420781832635292,0.6400829813153325,6.424658212965381
292,31.479281671994126,21.377702884547976,0.0,6.509004283765329
293,30.529168104636213,21.112468064281845,0.0,6.402838596148935
294,75.5728919850358,22.42932220202183,23.714083093259937,6.571895331066506
295,75.4149766574944,24.08420328946457,104.35774230395046,6.449753751308938
296,76.12178438118406,24.444984007520528,259.11775544163214,6.716500234490108
297,77.03545184783353,26.267844384761393,368.4694156144819,6.559342917319361
298,75.51402051095914,24.79273388126655,412.11651801179863,6.3033643410624
299,75.15405809413195,25.981862765337695,473.28669051371224,6.466854370227536
300,74.76399430208112,26.652589770031437,517.209469767195,6.4416922561431065
301,74.24018700907605,25.212787020308536,507.23754189905105,6.485995714805776
302,73.67457760058186,26.402880701126012,436.6331330662935,6.370316805204415
303,72.09553611102197,24.75971252497196,369.8071791061537,6.557791051379151
304,72.62030781614494,24.01701726138885,256.17666025197923,6.670221494463524
305,69.63078373777071,23.098019699625,165.63702312456016,6.562354885690164
306,69.54721357599264,22.538545081015968,0.0,6.377570176371063
307,69.86633647186065,20.223353337596173,25.759649476038767,6.457718803891446
308,70.83220534158316,20.315737223858385,0.0,6.544460266822014
309,70.25480383764014,20.335421391247205,0.0,6.389369181877166
310,70.32829714513547,18.237631863188835,34.5392770246681,6.46003638143854
311,67.24325216486675,19.302053302808723,33.62184629860975,6.424909445021989
312,65.21437758669236,19.010067282741744,0.0,6.755819928566825
313,64.19850108361061,17.585946784872664,37.22631194472789,6.688661464608941
314,64.11907594282562,19.009919944223192,15.567221523332755,6.444881428367147
315,64.23672231392753,18.65216041279307,18.956516056744324,6.568203445004393
316,62.07776414335242,19.845072432576224,0.0,6.313346338292694
317,61.82781081778521,19.872354201836174,3.7969567242492857,6.557675806619307
318,61.577857492218016,22.465678162774893,0.0,6.404056076327652
319,61.32790416665081,21.485386327228916,104.34255868882266,6.534864434433422
320,61.077950841083606,22.585248507549718,256.4633542836956,6.485239741370133
321,61.68016601589214,24.672470958003025,346.17678600142295,6.540177128255857
322,59.20760587038614,23.166291844512433,432.46240379120655,6.677225159666975
323,59.17093215468342,26.48619065405709,490.0584827879382,6.390213764165078
324,59.301658350790426,26.981546579107444,497.99691847040094,6.479632624982304
325,58.89497512147604,25.686812828925472,466.1572845313916,6.407716981027317
326,59.1282654280176,25.2472027343037,432.5853560052506,6.425278832085217
327,58.69629611552383,23.923606011552636,318.2967409164199,6.397335926526427
328,57.36345348706143,24.41275137416328,218.74908286226912,6.447094732265371
329,55.022233004784674,23.488920594320565,102.74637633818742,6.741479099865863
330,51.93509585924763,22.931791483565735,0.0,6.418974756298562
331,51.60198103049068,23.095269699685776,0.0,6.515231551357663
332,49.566555712612185,20.0689151064371,0.0,6.2078649516505395
333,48.45240095339503,20.779580306693813,35.39724841353932,6.39656271720764
334,47.42776279166353,17.953496031878938,0.0,6.637487641914818
335,46.24732135021321,18.61827846239531,0.0,6.448956394757303
336,45.53977660133651,19.299742766775648,6.461585462320581,6.474764649787371
337,43.79972134218038,18.54542909558769,6.349438694621803,6.496808150535664
338,43.410818643017556,18.473628627252005,0.0,6.819310756784486
339,43.84373369879553,19.575912149827168,26.18945792701426,6.443185767016566
340,42.49252745543249,18.849377617346107,18.38457869150407,6.433185591446101
341,42.603079824258316,21.394118717999888,15.307804283408675,6.480817854179336
342,42.05478377430665,21.3229146760073,0.0,6.602996081758116
343,40.43205767928947,23.422016570901764,118.47937466108529,6.4484282930067
344,38.08294538993225,24.33887925247477,291.25049838486285,6.393246708574573
345,37.69100226880883,25.02141763487047,363.9792964051889,6.500581055854245
346,35.71084776138685,25.80674729290387,429.26981659212834,6.5985729995679865
347,35.081338847145076,25.650171535544818,518.8213649711516,6.522395527808974
348,33.88546509570461,25.71746696575145,506.7696768692338,6.470459858986097
349,37.297155017844744,26.144331445760123,476.8896826670543,6.30447235736899
350,30.930785943923077,24.977844025462208,458.95259282344153,6.497713193770112
351,30.641395071114218,24.156522407537604,342.24769506529213,6.458929134089758
352,72.51885578420105,25.005647965351276,219.63102112070516,6.624385293258632
353,71.5811383214529,23.01591969529735,111.33548533665797,6.53243592817216
354,71.59963490370548,21.102895489540174,0.0,6.552426467764317
355,71.13389107591979,19.887940075392518,2.5275915909282363,6.693892899905828
356,71.35726300991945,18.946600922542356,14.4722117445775,6.5667460781639315
357,70.60209676337196,18.97856675155898,13.451474024054626,6.689988193489522
358,68.28622874002616,16.714305418835806,2.8165685305549975,6.610059760676131
359,66.87050000510182,18.063870069000398,6.639606611380291,6.519049967977907
360,65.6552404427507,18.600469483068622,3.9195006772920533,6.531697941777341
361,63.41489496386467,19.00508238778375,0.0,6.580805779828115
362,62.38165560811738,18.01928130435299,0.0,6.509186474564849
363,61.620342173970805,18.929029048986386,15.998838038841,6.338368939156341
364,61.8732149623711,19.308839022863356,8.566259249469926,6.589913571368749
365,60.675544173726244,20.829666441037908,1.4010432622636277,6.616187830260819
366,60.45943364059768,22.93080701436399,5.303110545977749,6.5641930534961554
367,59.31972845787967,23.836113054463794,75.34487669127563,6.5677875319530905
368,59.97683792257663,23.718389540117222,267.71606275203436,6.523000952376283
369,60.64573616618608,25.88035868761343,386.35268118070167,6.574212749107189
370,58.94280471198223,25.488230873165854,427.88094328857585,6.259724606510031
371,57.91378525922124,26.304891605988647,483.8349620719833,6.6695051040430755
372,56.6741511758426,25.852514679426324,491.2082257793645,6.279224908361743
373,55.69920020582296,25.30976652125719,454.8365638710975,6.4916894427371306
374,53.69408751165878,24.92857345927171,428.91400113595444,6.500686825493903
375,52.87721440195969,24.226702000273725,359.93688080165737,6.634045044602314
376,52.2418973787665,23.855608168854694,234.416966961434,6.480566845457967
377,50.805776926982084,22.39845549496729,150.92966532323248,6.502131164867194
378,49.41311849443922,21.47768258207075,0.0,6.31420079583756
379,48.76922407018515,21.371703838173865,0.0,6.589503831407612
380,47.59030135062141,19.508181707874467,0.0,6.534281516240262
381,44.55464706624713,18.596250219859876,0.0,6.401282047284882
382,43.81539310946798,18.40125179769259,24.52810287740768,6.615709638546396
383,42.85488498634586,18.151376393199605,14.164288465131143,6.52332161312635
384,53.55070489693294,18.509277060657464,1.1670200857095498,6.425521579327348
385,41.448482966152454,17.969803209025695,0.0,6.311815095450236
386,38.41189285332716,19.12201787344551,17.109200173652898,6.628732439015214
387,36.42006118049345,20.591821589341418,0.0,6.591915417361
388,35.34797809522126,21.146737935860134,10.561367354924698,6.548869195270922
389,33.856107016089425,21.61337043811774,15.86977441104426,6.325146802676182
390,34.570581085537526,22.623653381792305,0.0,6.648202249361579
391,32.79801621535284,22.863339356179093,123.24883686754555,6.577966053226934
392,32.193134988614226,23.870924630678566,221.74663163657942,6.621331640918564
393,29.937984907545623,24.18373107154924,372.85042325522295,6.661558282354823
394,68.24198255686593,25.688230542193438,416.8206314937864,6.542406104446409
395,67.26188540744992,25.483139094171317,480.9203443438342,6.540925838759724
396,66.63452643566967,25.7039911760943,494.82407874665796,6.659864717050472
397,65.75184759278002,26.046889245205136,487.75444395179835,6.590392275073685
398,64.31783808903431,25.822275155785977,401.5951788508494,6.387323253109019
399,63.45973069379172,23.884192773074275,385.0096834116174,6.525045240772778
400,60.32502299770139,23.56586096021278,234.2443249618352,6.437915240174888
401,58.505920581847256,22.34324479933089,130.6318347386083,6.549395187199372
402,56.585900517076944,22.19139749128892,41.48165339499953,6.4080615408413575
403,55.88886444728451,21.684295796508515,39.213825443220934,6.612735824317475
404,62.039397501746585,19.915241316556692,52.886866940340695,6.349702967160485
405,54.26037844463816,20.58686623546444,0.0,6.528012138896945
406,53.5877396719448,18.240210116027338,7.542007878043729,6.497073718631502
407,52.859605623385214,18.97301406724042,0.0,6.415725740998506
408,51.56072123825563,19.099550474536652,0.0,6.813774853366
409,51.677398469010775,17.866778434376933,8.293970574617736,6.649191964634527
410,50.02401290509152,18.41487975793944,0.0,6.613377009686706
411,48.54178972549076,19.974426123400438,46.66488808570602,6.519228267439904
412,47.096698362314775,19.689185237528893,22.48225439972027,6.594752646212286
413,45.49420542692489,20.367061356148604,22.907783770947056,6.446844306275694
414,45.66857059988642,22.410468336077834,14.501915736959942,6.551617828711496
415,44.849474279030986,22.56020405061277,143.35157966942583,6.618245382660531
416,43.93480655377698,24.856120190653144,249.46957481501877,6.411812534877228
417,41.71689057988006,23.522380402352518,349.7324367943332,6.445156032817301
418,39.21227781413496,25.634736581036105,433.0368113994638,6.418291136893181
419,37.73855179501882,25.929713464614824,479.7356256843436,6.429042770704678
420,36.17411895118359,25.248077519112908,516.589496838635,6.48061738612272
421,33.81183020750483,25.757689961522757,484.5408350765044,6.502313872309816
422,34.068995707300104,24.417045295842463,372.62245877580284,6.518384954475369
